category_id,content_code,is_up_to_date
7,CONTENT_00000982,1
4,CONTENT_00000983,1
5,CONTENT_00000983,1
9,CONTENT_00000984,1
5,CONTENT_00000984,1
8,CONTENT_00000985,1
5,CONTENT_00000986,1
4,CONTENT_00000987,1
9,CONTENT_00000988,1
2,CONTENT_00000988,1
7,CONTENT_00000989,1
9,CONTENT_00000989,1
2,CONTENT_00000989,1
8,CONTENT_00000990,1
8,CONTENT_00000991,1
6,CONTENT_00000991,1
3,CONTENT_00000991,1
7,CONTENT_00000992,1
8,CONTENT_00000993,1
7,CONTENT_00000993,1
5,CONTENT_00000994,1
4,CONTENT_00000994,1
10,CONTENT_00000995,1
2,CONTENT_00000995,1
4,CONTENT_00000996,1
1,CONTENT_00000997,1
7,CONTENT_00000998,1
6,CONTENT_00000998,1
1,CONTENT_00000999,1
9,CONTENT_00000999,1
7,CONTENT_00000999,1
2,CONTENT_00001000,1
1,CONTENT_00001000,1
10,CONTENT_00001000,1
