session_id,user_id,content_id,device_id,time_id,session_code,source,watched_duration,watched_percent,is_up_to_date
709,609,1859,1423,857964,SESSION_00000355,postgresql1,99,55.00000000000001,1
710,382,960,1857,725838,SESSION_00000355,postgresql2,140,77.77777777777779,0
711,1571,1533,257,765271,SESSION_00000356,postgresql1,95,52.77777777777778,1
712,792,1456,765,497655,SESSION_00000356,postgresql2,60,33.33333333333333,0
713,97,619,66,520156,SESSION_00000357,postgresql1,112,62.22222222222222,1
714,556,760,683,413991,SESSION_00000357,postgresql2,109,60.55555555555555,0
715,1995,307,1499,662313,SESSION_00000358,postgresql1,69,38.333333333333336,1
716,1618,992,1358,507556,SESSION_00000358,postgresql2,39,21.666666666666668,0
717,1933,719,1731,1099814,SESSION_00000359,postgresql1,118,65.55555555555556,1
718,346,1196,260,669451,SESSION_00000359,postgresql2,134,74.44444444444444,0
719,1967,977,963,743163,SESSION_00000360,postgresql1,19,10.555555555555555,1
720,1870,744,123,214163,SESSION_00000360,postgresql2,86,47.77777777777778,0
721,1487,1747,1420,485522,SESSION_00000361,postgresql1,110,61.111111111111114,1
722,880,796,1712,344715,SESSION_00000361,postgresql2,34,18.88888888888889,0
723,151,1239,439,404298,SESSION_00000362,postgresql1,158,87.77777777777777,1
724,198,668,1090,343234,SESSION_00000362,postgresql2,82,45.55555555555556,0
725,1327,1903,867,1049455,SESSION_00000363,postgresql1,30,16.666666666666664,1
726,1546,694,1323,337396,SESSION_00000363,postgresql2,119,66.11111111111111,0
727,935,991,1217,385189,SESSION_00000364,postgresql1,152,84.44444444444444,1
728,1138,1802,1276,845802,SESSION_00000364,postgresql2,76,42.22222222222222,0
729,83,1219,1763,302719,SESSION_00000365,postgresql1,109,60.55555555555555,1
730,924,1876,985,1082606,SESSION_00000365,postgresql2,23,12.777777777777777,0
731,1163,673,1540,297688,SESSION_00000366,postgresql1,102,56.666666666666664,1
732,1960,838,129,861600,SESSION_00000366,postgresql2,109,60.55555555555555,0
733,307,313,780,1005671,SESSION_00000367,postgresql1,25,13.88888888888889,1
734,218,276,357,549680,SESSION_00000367,postgresql2,75,41.66666666666667,0
735,479,339,326,435204,SESSION_00000368,postgresql1,179,99.44444444444444,1
736,908,1062,825,620892,SESSION_00000368,postgresql2,55,30.555555555555557,0
737,1985,1771,1539,965555,SESSION_00000369,postgresql1,111,61.66666666666667,1
738,1384,702,521,344523,SESSION_00000369,postgresql2,167,92.77777777777779,0
739,785,1563,1641,432659,SESSION_00000370,postgresql1,31,17.22222222222222,1
740,874,322,643,1045828,SESSION_00000370,postgresql2,17,9.444444444444445,0
741,1161,1655,1189,1213169,SESSION_00000371,postgresql1,118,65.55555555555556,1
742,1330,1656,272,471587,SESSION_00000371,postgresql2,12,6.666666666666667,0
743,1385,1899,1821,650296,SESSION_00000372,postgresql1,84,46.666666666666664,1
744,1856,1372,1765,1021484,SESSION_00000372,postgresql2,86,47.77777777777778,0
745,505,1919,210,534883,SESSION_00000373,postgresql1,5,2.7777777777777777,1
746,760,1304,1215,1155686,SESSION_00000373,postgresql2,112,62.22222222222222,0
747,1969,957,690,965184,SESSION_00000374,postgresql1,58,32.22222222222222,1
748,1576,166,1653,661378,SESSION_00000374,postgresql2,108,60.0,0
749,1463,1821,1864,683303,SESSION_00000375,postgresql1,33,18.333333333333332,1
750,1574,184,37,1051948,SESSION_00000375,postgresql2,119,66.11111111111111,0
751,785,1255,412,1176144,SESSION_00000376,postgresql1,111,61.66666666666667,1
752,954,50,1232,274276,SESSION_00000376,postgresql2,124,68.88888888888889,0
753,693,635,758,557906,SESSION_00000377,postgresql1,63,35.0,1
754,670,1974,1464,533511,SESSION_00000377,postgresql2,87,48.333333333333336,0
755,141,1353,318,967067,SESSION_00000378,postgresql1,70,38.88888888888889,1
756,1862,982,1409,573166,SESSION_00000378,postgresql2,54,30.0,0
757,1949,543,684,1071077,SESSION_00000379,postgresql1,167,92.77777777777779,1
758,1602,540,1633,677974,SESSION_00000379,postgresql2,123,68.33333333333333,0
759,519,641,880,763606,SESSION_00000380,postgresql1,151,83.88888888888889,1
760,1004,1372,1008,954565,SESSION_00000380,postgresql2,150,83.33333333333334,0
761,1249,803,706,719833,SESSION_00000381,postgresql1,80,44.44444444444444,1
762,338,1150,1100,484760,SESSION_00000381,postgresql2,53,29.444444444444446,0
763,497,707,1617,610799,SESSION_00000382,postgresql1,68,37.77777777777778,1
764,912,934,7,637450,SESSION_00000382,postgresql2,77,42.77777777777778,0
765,1497,743,826,421898,SESSION_00000383,postgresql1,150,83.33333333333334,1
766,1672,198,309,657025,SESSION_00000383,postgresql2,102,56.666666666666664,0
767,87,757,1052,1029129,SESSION_00000384,postgresql1,77,42.77777777777778,1
768,554,1324,432,1151915,SESSION_00000384,postgresql2,56,31.11111111111111,0
769,71,1415,1253,1052301,SESSION_00000385,postgresql1,38,21.11111111111111,1
770,32,1052,1412,1193146,SESSION_00000385,postgresql2,34,18.88888888888889,0
771,209,1927,626,431863,SESSION_00000386,postgresql1,136,75.55555555555556,1
772,1248,1660,203,965030,SESSION_00000386,postgresql2,178,98.88888888888889,0
773,1389,1741,1840,1140377,SESSION_00000387,postgresql1,109,60.55555555555555,1
774,1376,1070,541,732637,SESSION_00000387,postgresql2,118,65.55555555555556,0
775,1771,1521,1135,963120,SESSION_00000388,postgresql1,36,20.0,1
776,1772,1998,1498,796841,SESSION_00000388,postgresql2,134,74.44444444444444,0
777,489,783,548,561036,SESSION_00000389,postgresql1,47,26.111111111111114,1
778,372,1528,1500,1097714,SESSION_00000389,postgresql2,29,16.11111111111111,0
779,475,269,1740,626716,SESSION_00000390,postgresql1,72,40.0,1
780,224,950,664,352250,SESSION_00000390,postgresql2,120,66.66666666666666,0
781,3,67,1246,1082337,SESSION_00000391,postgresql1,12,6.666666666666667,1
782,1462,1642,1447,710226,SESSION_00000391,postgresql2,93,51.66666666666667,0
783,99,319,1055,1197644,SESSION_00000392,postgresql1,103,57.22222222222222,1
784,1152,640,512,873479,SESSION_00000392,postgresql2,145,80.55555555555556,0
785,1227,905,1612,540712,SESSION_00000393,postgresql1,38,21.11111111111111,1
786,410,1998,1799,245312,SESSION_00000393,postgresql2,49,27.22222222222222,0
787,1657,1517,1771,682719,SESSION_00000394,postgresql1,116,64.44444444444444,1
788,1218,868,1035,349028,SESSION_00000394,postgresql2,11,6.111111111111111,0
789,1601,497,1020,751532,SESSION_00000395,postgresql1,75,41.66666666666667,1
790,1826,1338,532,1220777,SESSION_00000395,postgresql2,95,52.77777777777778,0
791,277,397,973,234174,SESSION_00000396,postgresql1,152,84.44444444444444,1
792,1650,856,1166,832286,SESSION_00000396,postgresql2,11,6.111111111111111,0
793,831,1527,831,535967,SESSION_00000397,postgresql1,142,78.88888888888889,1
794,614,1474,1456,411347,SESSION_00000397,postgresql2,37,20.555555555555554,0
795,525,787,61,1058184,SESSION_00000398,postgresql1,84,46.666666666666664,1
796,778,1866,1596,1231995,SESSION_00000398,postgresql2,132,73.33333333333333,0
797,1473,403,783,847325,SESSION_00000399,postgresql1,5,2.7777777777777777,1
798,1482,848,58,768054,SESSION_00000399,postgresql2,127,70.55555555555556,0
799,817,637,743,404438,SESSION_00000400,postgresql1,144,80.0,1
800,58,962,1476,511204,SESSION_00000400,postgresql2,84,46.666666666666664,0
801,505,1923,73,833536,SESSION_00000401,postgresql1,12,6.666666666666667,1
802,1568,368,1706,462327,SESSION_00000401,postgresql2,38,21.11111111111111,0
803,865,333,428,559246,SESSION_00000402,postgresql1,111,61.66666666666667,1
804,264,124,1245,954345,SESSION_00000402,postgresql2,123,68.33333333333333,0
805,1541,1203,1729,1128099,SESSION_00000403,postgresql1,96,53.333333333333336,1
806,1102,1428,303,513910,SESSION_00000403,postgresql2,39,21.666666666666668,0
807,895,165,709,733519,SESSION_00000404,postgresql1,141,78.33333333333333,1
808,1868,1270,1667,405694,SESSION_00000404,postgresql2,113,62.77777777777778,0
809,1457,591,413,734512,SESSION_00000405,postgresql1,168,93.33333333333333,1
810,1716,1696,1361,983831,SESSION_00000405,postgresql2,105,58.333333333333336,0
811,555,471,67,1070796,SESSION_00000406,postgresql1,11,6.111111111111111,1
812,1878,166,540,1180773,SESSION_00000406,postgresql2,171,95.0,0
813,1341,1153,1662,782029,SESSION_00000407,postgresql1,59,32.77777777777778,1
814,562,300,955,1191809,SESSION_00000407,postgresql2,137,76.11111111111111,0
815,1429,571,1638,1047732,SESSION_00000408,postgresql1,20,11.11111111111111,1
816,396,214,991,1079665,SESSION_00000408,postgresql2,150,83.33333333333334,0
817,1195,1203,617,1083413,SESSION_00000409,postgresql1,8,4.444444444444445,1
818,1904,716,1579,267672,SESSION_00000409,postgresql2,173,96.11111111111111,0
819,115,1271,1242,799180,SESSION_00000410,postgresql1,63,35.0,1
820,698,1368,1155,587991,SESSION_00000410,postgresql2,95,52.77777777777778,0
821,1945,1531,1385,249225,SESSION_00000411,postgresql1,21,11.666666666666666,1
822,1170,196,977,937166,SESSION_00000411,postgresql2,106,58.88888888888889,0
823,509,651,1726,1146178,SESSION_00000412,postgresql1,8,4.444444444444445,1
824,1358,538,952,938169,SESSION_00000412,postgresql2,153,85.0,0
825,1557,603,1169,915365,SESSION_00000413,postgresql1,102,56.666666666666664,1
826,976,1546,1131,845697,SESSION_00000413,postgresql2,105,58.333333333333336,0
827,1985,747,1040,923729,SESSION_00000414,postgresql1,160,88.88888888888889,1
828,1862,1496,549,758091,SESSION_00000414,postgresql2,155,86.11111111111111,0
829,227,1631,572,681029,SESSION_00000415,postgresql1,82,45.55555555555556,1
830,898,72,844,497897,SESSION_00000415,postgresql2,41,22.77777777777778,0
831,1867,1433,145,376237,SESSION_00000416,postgresql1,138,76.66666666666667,1
832,1236,912,1723,1244855,SESSION_00000416,postgresql2,150,83.33333333333334,0
833,569,1299,1705,668470,SESSION_00000417,postgresql1,81,45.0,1
834,1772,1050,1312,914986,SESSION_00000417,postgresql2,61,33.88888888888889,0
835,497,1577,786,996078,SESSION_00000418,postgresql1,15,8.333333333333332,1
836,792,894,195,1116217,SESSION_00000418,postgresql2,133,73.88888888888889,0
837,3,1803,87,1065969,SESSION_00000419,postgresql1,13,7.222222222222221,1
838,1106,1854,1220,921718,SESSION_00000419,postgresql2,61,33.88888888888889,0
839,1437,1101,1087,821609,SESSION_00000420,postgresql1,57,31.666666666666664,1
840,884,624,1448,600721,SESSION_00000420,postgresql2,165,91.66666666666666,0
841,1609,1775,914,569770,SESSION_00000421,postgresql1,43,23.88888888888889,1
842,74,356,1609,879578,SESSION_00000421,postgresql2,49,27.22222222222222,0
843,47,517,216,657706,SESSION_00000422,postgresql1,162,90.0,1
844,366,794,1170,808462,SESSION_00000422,postgresql2,126,70.0,0
845,1175,547,200,761349,SESSION_00000423,postgresql1,160,88.88888888888889,1
846,464,1808,1053,332609,SESSION_00000423,postgresql2,56,31.11111111111111,0
847,475,503,1039,346675,SESSION_00000424,postgresql1,121,67.22222222222223,1
848,714,1528,614,261336,SESSION_00000424,postgresql2,56,31.11111111111111,0
849,479,1249,945,689369,SESSION_00000425,postgresql1,167,92.77777777777779,1
850,348,296,823,865199,SESSION_00000425,postgresql2,15,8.333333333333332,0
851,1457,1771,506,632300,SESSION_00000426,postgresql1,146,81.11111111111111,1
852,1354,1616,1523,469009,SESSION_00000426,postgresql2,127,70.55555555555556,0
853,1119,1875,1584,730229,SESSION_00000427,postgresql1,16,8.88888888888889,1
854,662,574,1668,1251529,SESSION_00000427,postgresql2,93,51.66666666666667,0
855,17,1895,858,1092210,SESSION_00000428,postgresql1,82,45.55555555555556,1
856,1708,4,867,346583,SESSION_00000428,postgresql2,158,87.77777777777777,0
857,677,1571,1724,368413,SESSION_00000429,postgresql1,55,30.555555555555557,1
858,586,356,813,689734,SESSION_00000429,postgresql2,91,50.55555555555556,0
859,31,1443,1343,720095,SESSION_00000430,postgresql1,138,76.66666666666667,1
860,1348,304,763,881900,SESSION_00000430,postgresql2,135,75.0,0
861,1639,1911,202,747680,SESSION_00000431,postgresql1,74,41.11111111111111,1
862,1088,1694,961,1117595,SESSION_00000431,postgresql2,166,92.22222222222223,0
863,1337,1923,1143,1244928,SESSION_00000432,postgresql1,80,44.44444444444444,1
864,928,1846,485,1026253,SESSION_00000432,postgresql2,130,72.22222222222221,0
865,1609,1835,1289,390513,SESSION_00000433,postgresql1,176,97.77777777777777,1
866,1838,560,1295,872732,SESSION_00000433,postgresql2,99,55.00000000000001,0
867,1041,1131,1250,910391,SESSION_00000434,postgresql1,22,12.222222222222221,1
868,1954,1132,1410,864318,SESSION_00000434,postgresql2,174,96.66666666666667,0
869,1725,579,89,846913,SESSION_00000435,postgresql1,92,51.11111111111111,1
870,700,130,579,1193259,SESSION_00000435,postgresql2,53,29.444444444444446,0
871,781,629,924,454812,SESSION_00000436,postgresql1,120,66.66666666666666,1
872,1652,524,860,964563,SESSION_00000436,postgresql2,164,91.11111111111111,0
873,1667,209,1269,453453,SESSION_00000437,postgresql1,54,30.0,1
874,762,574,839,724163,SESSION_00000437,postgresql2,175,97.22222222222221,0
875,1649,1143,878,815955,SESSION_00000438,postgresql1,61,33.88888888888889,1
876,354,1600,1876,791173,SESSION_00000438,postgresql2,151,83.88888888888889,0
877,1347,377,314,653126,SESSION_00000439,postgresql1,58,32.22222222222222,1
878,1530,1548,959,925142,SESSION_00000439,postgresql2,65,36.11111111111111,0
879,1837,425,1816,1170962,SESSION_00000440,postgresql1,105,58.333333333333336,1
880,778,1252,158,1221267,SESSION_00000440,postgresql2,179,99.44444444444444,0
881,913,453,1892,1197655,SESSION_00000441,postgresql1,78,43.333333333333336,1
882,1776,500,987,347249,SESSION_00000441,postgresql2,152,84.44444444444444,0
883,285,1477,1061,942353,SESSION_00000442,postgresql1,12,6.666666666666667,1
884,1096,76,282,790414,SESSION_00000442,postgresql2,132,73.33333333333333,0
885,1537,1651,1725,955332,SESSION_00000443,postgresql1,133,73.88888888888889,1
886,652,1864,1259,653602,SESSION_00000443,postgresql2,166,92.22222222222223,0
887,1479,573,1601,783211,SESSION_00000444,postgresql1,142,78.88888888888889,1
888,1708,1230,545,577053,SESSION_00000444,postgresql2,32,17.77777777777778,0
889,1781,609,1749,668840,SESSION_00000445,postgresql1,92,51.11111111111111,1
890,934,200,1026,653263,SESSION_00000445,postgresql2,92,51.11111111111111,0
891,737,1713,360,526480,SESSION_00000446,postgresql1,60,33.33333333333333,1
892,1654,1160,217,892728,SESSION_00000446,postgresql2,74,41.11111111111111,0
893,841,1835,592,422777,SESSION_00000447,postgresql1,7,3.888888888888889,1
894,746,218,1084,749593,SESSION_00000447,postgresql2,180,100.0,0
895,835,25,122,321242,SESSION_00000448,postgresql1,155,86.11111111111111,1
896,618,1504,1028,478696,SESSION_00000448,postgresql2,160,88.88888888888889,0
897,295,1877,1778,762057,SESSION_00000449,postgresql1,85,47.22222222222222,1
898,248,1548,344,784826,SESSION_00000449,postgresql2,161,89.44444444444444,0
899,231,1173,555,278181,SESSION_00000450,postgresql1,57,31.666666666666664,1
900,380,1152,1567,433300,SESSION_00000450,postgresql2,136,75.55555555555556,0
901,1671,917,1862,1208948,SESSION_00000451,postgresql1,28,15.555555555555555,1
902,1568,858,1360,564849,SESSION_00000451,postgresql2,57,31.666666666666664,0
903,653,1511,910,991421,SESSION_00000452,postgresql1,62,34.44444444444444,1
904,234,1278,1183,769146,SESSION_00000452,postgresql2,58,32.22222222222222,0
905,329,1281,1543,550934,SESSION_00000453,postgresql1,34,18.88888888888889,1
906,240,1680,104,766582,SESSION_00000453,postgresql2,100,55.55555555555556,0
907,1967,1821,1338,462785,SESSION_00000454,postgresql1,126,70.0,1
908,702,850,69,847075,SESSION_00000454,postgresql2,61,33.88888888888889,0
909,439,1731,917,613982,SESSION_00000455,postgresql1,142,78.88888888888889,1
910,1024,220,1156,504742,SESSION_00000455,postgresql2,164,91.11111111111111,0
911,1489,1663,845,1170310,SESSION_00000456,postgresql1,72,40.0,1
912,1926,1328,634,675573,SESSION_00000456,postgresql2,156,86.66666666666667,0
913,1655,917,907,323604,SESSION_00000457,postgresql1,60,33.33333333333333,1
914,604,732,909,726468,SESSION_00000457,postgresql2,51,28.333333333333332,0
915,1337,1611,474,727892,SESSION_00000458,postgresql1,99,55.00000000000001,1
916,594,1722,1586,288681,SESSION_00000458,postgresql2,39,21.666666666666668,0
917,1115,219,175,1001616,SESSION_00000459,postgresql1,144,80.0,1
918,944,1362,1812,915671,SESSION_00000459,postgresql2,109,60.55555555555555,0
919,657,775,71,347980,SESSION_00000460,postgresql1,162,90.0,1
920,68,1240,1813,468681,SESSION_00000460,postgresql2,110,61.111111111111114,0
921,1215,1713,455,1082244,SESSION_00000461,postgresql1,13,7.222222222222221,1
922,830,1258,571,445703,SESSION_00000461,postgresql2,108,60.0,0
923,797,781,337,1034030,SESSION_00000462,postgresql1,151,83.88888888888889,1
924,420,182,632,964940,SESSION_00000462,postgresql2,13,7.222222222222221,0
925,89,1859,1665,626463,SESSION_00000463,postgresql1,116,64.44444444444444,1
926,1148,850,997,1163772,SESSION_00000463,postgresql2,148,82.22222222222221,0
927,1233,1349,896,834814,SESSION_00000464,postgresql1,35,19.444444444444446,1
928,1128,1912,1719,1197912,SESSION_00000464,postgresql2,51,28.333333333333332,0
929,9,1411,1508,316154,SESSION_00000465,postgresql1,153,85.0,1
930,48,1846,1098,433014,SESSION_00000465,postgresql2,144,80.0,0
931,109,533,1430,1169002,SESSION_00000466,postgresql1,154,85.55555555555556,1
932,1646,720,595,437521,SESSION_00000466,postgresql2,159,88.33333333333333,0
933,243,981,934,412387,SESSION_00000467,postgresql1,67,37.22222222222222,1
934,198,382,889,817646,SESSION_00000467,postgresql2,116,64.44444444444444,0
935,847,905,1462,685664,SESSION_00000468,postgresql1,69,38.333333333333336,1
936,552,418,1789,493928,SESSION_00000468,postgresql2,173,96.11111111111111,0
937,1,627,1428,296732,SESSION_00000469,postgresql1,105,58.333333333333336,1
938,1792,248,1637,1088539,SESSION_00000469,postgresql2,70,38.88888888888889,0
939,731,1643,1490,641413,SESSION_00000470,postgresql1,14,7.777777777777778,1
940,1374,40,948,958518,SESSION_00000470,postgresql2,164,91.11111111111111,0
941,1695,251,1659,1019093,SESSION_00000471,postgresql1,10,5.555555555555555,1
942,514,974,680,1101968,SESSION_00000471,postgresql2,122,67.77777777777779,0
943,1171,1113,1879,217417,SESSION_00000472,postgresql1,69,38.333333333333336,1
944,1994,1444,15,629651,SESSION_00000472,postgresql2,44,24.444444444444443,0
945,1709,1905,767,1172907,SESSION_00000473,postgresql1,45,25.0,1
946,1262,662,659,713083,SESSION_00000473,postgresql2,126,70.0,0
947,817,713,1583,1163514,SESSION_00000474,postgresql1,106,58.88888888888889,1
948,646,1948,947,880357,SESSION_00000474,postgresql2,130,72.22222222222221,0
949,195,1749,1200,453171,SESSION_00000475,postgresql1,164,91.11111111111111,1
950,546,836,682,669582,SESSION_00000475,postgresql2,52,28.888888888888886,0
951,1733,1381,152,598580,SESSION_00000476,postgresql1,173,96.11111111111111,1
952,1418,1704,597,1186239,SESSION_00000476,postgresql2,98,54.44444444444444,0
953,1971,1397,1552,458671,SESSION_00000477,postgresql1,60,33.33333333333333,1
954,1774,1392,787,692898,SESSION_00000477,postgresql2,65,36.11111111111111,0
955,1125,477,760,764003,SESSION_00000478,postgresql1,79,43.888888888888886,1
956,1194,1046,1268,692612,SESSION_00000478,postgresql2,11,6.111111111111111,0
957,1141,1,798,1096378,SESSION_00000479,postgresql1,75,41.66666666666667,1
958,1744,1040,1452,604888,SESSION_00000479,postgresql2,151,83.88888888888889,0
959,1801,1219,1607,507746,SESSION_00000480,postgresql1,94,52.22222222222223,1
960,1530,1910,1435,909069,SESSION_00000480,postgresql2,138,76.66666666666667,0
961,977,923,1706,1227783,SESSION_00000481,postgresql1,109,60.55555555555555,1
962,1444,880,593,898803,SESSION_00000481,postgresql2,26,14.444444444444443,0
963,465,1941,143,270542,SESSION_00000482,postgresql1,34,18.88888888888889,1
964,1866,1652,353,535554,SESSION_00000482,postgresql2,45,25.0,0
965,1791,565,1451,410956,SESSION_00000483,postgresql1,150,83.33333333333334,1
966,460,1512,243,419192,SESSION_00000483,postgresql2,56,31.11111111111111,0
967,1047,1165,469,665749,SESSION_00000484,postgresql1,63,35.0,1
968,388,90,131,1064557,SESSION_00000484,postgresql2,116,64.44444444444444,0
969,1419,1831,6,439895,SESSION_00000485,postgresql1,37,20.555555555555554,1
970,890,224,661,813626,SESSION_00000485,postgresql2,51,28.333333333333332,0
971,203,293,226,1072792,SESSION_00000486,postgresql1,159,88.33333333333333,1
972,1182,1426,1267,364576,SESSION_00000486,postgresql2,52,28.888888888888886,0
973,1291,1965,1775,481739,SESSION_00000487,postgresql1,158,87.77777777777777,1
974,1634,1010,445,295514,SESSION_00000487,postgresql2,48,26.666666666666668,0
975,1163,1541,1290,1228401,SESSION_00000488,postgresql1,23,12.777777777777777,1
976,182,286,37,231689,SESSION_00000488,postgresql2,130,72.22222222222221,0
977,1519,1359,1545,735384,SESSION_00000489,postgresql1,57,31.666666666666664,1
978,1508,1354,317,538696,SESSION_00000489,postgresql2,64,35.55555555555556,0
979,567,119,663,364728,SESSION_00000490,postgresql1,41,22.77777777777778,1
980,1522,1404,1304,518226,SESSION_00000490,postgresql2,140,77.77777777777779,0
981,1801,1339,1656,1145279,SESSION_00000491,postgresql1,160,88.88888888888889,1
982,1060,946,425,422327,SESSION_00000491,postgresql2,174,96.66666666666667,0
983,437,1955,1811,805117,SESSION_00000492,postgresql1,83,46.111111111111114,1
984,416,1510,507,813866,SESSION_00000492,postgresql2,138,76.66666666666667,0
985,1751,603,162,361976,SESSION_00000493,postgresql1,111,61.66666666666667,1
986,1250,1288,1688,959380,SESSION_00000493,postgresql2,13,7.222222222222221,0
987,673,827,1293,997919,SESSION_00000494,postgresql1,8,4.444444444444445,1
988,884,1958,340,836425,SESSION_00000494,postgresql2,97,53.888888888888886,0
989,713,1531,969,1159155,SESSION_00000495,postgresql1,16,8.88888888888889,1
990,1234,1620,1137,884382,SESSION_00000495,postgresql2,77,42.77777777777778,0
991,459,1863,863,692925,SESSION_00000496,postgresql1,98,54.44444444444444,1
992,1238,1926,727,425856,SESSION_00000496,postgresql2,14,7.777777777777778,0
993,985,791,948,631726,SESSION_00000497,postgresql1,14,7.777777777777778,1
994,386,236,1483,604884,SESSION_00000497,postgresql2,160,88.88888888888889,0
995,681,1893,1263,1006974,SESSION_00000498,postgresql1,76,42.22222222222222,1
996,1370,1250,1299,330168,SESSION_00000498,postgresql2,114,63.33333333333333,0
997,1081,1723,892,486969,SESSION_00000499,postgresql1,118,65.55555555555556,1
998,122,246,177,780364,SESSION_00000499,postgresql2,130,72.22222222222221,0
999,1375,1235,1615,1170390,SESSION_00000500,postgresql1,158,87.77777777777777,1
1000,1828,1494,178,274516,SESSION_00000500,postgresql2,91,50.55555555555556,0
1001,1227,1639,936,795480,SESSION_00000501,postgresql1,146,81.11111111111111,1
1002,1182,1072,79,1242918,SESSION_00000501,postgresql2,167,92.77777777777779,0
1003,821,771,1575,1147513,SESSION_00000502,postgresql1,14,7.777777777777778,1
1004,1660,396,802,307520,SESSION_00000502,postgresql2,68,37.77777777777778,0
1005,1231,633,528,612193,SESSION_00000503,postgresql1,173,96.11111111111111,1
1006,50,204,156,898073,SESSION_00000503,postgresql2,128,71.11111111111111,0
1007,649,1099,1873,299321,SESSION_00000504,postgresql1,115,63.888888888888886,1
1008,360,206,1455,1243557,SESSION_00000504,postgresql2,115,63.888888888888886,0
1009,1687,821,652,661279,SESSION_00000505,postgresql1,59,32.77777777777778,1
1010,1720,1222,689,1023738,SESSION_00000505,postgresql2,77,42.77777777777778,0
1011,1531,1957,1238,390028,SESSION_00000506,postgresql1,84,46.666666666666664,1
1012,1502,802,615,1052981,SESSION_00000506,postgresql2,50,27.77777777777778,0
1013,1621,605,670,362383,SESSION_00000507,postgresql1,102,56.666666666666664,1
1014,1146,1434,1260,1078304,SESSION_00000507,postgresql2,14,7.777777777777778,0
1015,247,349,1888,1202545,SESSION_00000508,postgresql1,96,53.333333333333336,1
1016,1032,1824,884,414948,SESSION_00000508,postgresql2,155,86.11111111111111,0
1017,811,1621,778,1240735,SESSION_00000509,postgresql1,96,53.333333333333336,1
1018,980,1914,430,607071,SESSION_00000509,postgresql2,132,73.33333333333333,0
1019,1609,615,566,989341,SESSION_00000510,postgresql1,26,14.444444444444443,1
1020,1244,1936,1496,862852,SESSION_00000510,postgresql2,145,80.55555555555556,0
1021,1769,1289,1576,639189,SESSION_00000511,postgresql1,20,11.11111111111111,1
1022,696,1666,1874,765733,SESSION_00000511,postgresql2,136,75.55555555555556,0
1023,1065,237,1759,378332,SESSION_00000512,postgresql1,68,37.77777777777778,1
1024,622,902,12,262575,SESSION_00000512,postgresql2,62,34.44444444444444,0
1025,171,1439,1817,546524,SESSION_00000513,postgresql1,49,27.22222222222222,1
1026,1908,36,1103,815486,SESSION_00000513,postgresql2,92,51.11111111111111,0
1027,53,801,807,772391,SESSION_00000514,postgresql1,104,57.77777777777777,1
1028,1166,1778,1388,931455,SESSION_00000514,postgresql2,31,17.22222222222222,0
1029,1243,1051,872,996933,SESSION_00000515,postgresql1,103,57.22222222222222,1
1030,1602,1582,1243,1027179,SESSION_00000515,postgresql2,25,13.88888888888889,0
1031,941,1013,992,819762,SESSION_00000516,postgresql1,177,98.33333333333333,1
1032,1704,282,988,720681,SESSION_00000516,postgresql2,139,77.22222222222223,0
1033,1773,935,117,733463,SESSION_00000517,postgresql1,166,92.22222222222223,1
1034,464,678,1010,223242,SESSION_00000517,postgresql2,150,83.33333333333334,0
1035,969,105,681,541179,SESSION_00000518,postgresql1,122,67.77777777777779,1
1036,780,610,111,1071880,SESSION_00000518,postgresql2,86,47.77777777777778,0
1037,449,1067,1850,591444,SESSION_00000519,postgresql1,131,72.77777777777777,1
1038,42,1490,517,723626,SESSION_00000519,postgresql2,126,70.0,0
1039,159,1163,319,645260,SESSION_00000520,postgresql1,42,23.333333333333332,1
1040,144,294,1147,734623,SESSION_00000520,postgresql2,177,98.33333333333333,0
1041,1329,853,1564,355546,SESSION_00000521,postgresql1,153,85.0,1
1042,50,168,791,238261,SESSION_00000521,postgresql2,73,40.55555555555556,0
1043,849,1243,408,684774,SESSION_00000522,postgresql1,156,86.66666666666667,1
1044,382,424,1620,1170641,SESSION_00000522,postgresql2,51,28.333333333333332,0
1045,1311,201,1831,363427,SESSION_00000523,postgresql1,35,19.444444444444446,1
1046,1648,458,219,799465,SESSION_00000523,postgresql2,156,86.66666666666667,0
1047,1029,1223,1341,570896,SESSION_00000524,postgresql1,173,96.11111111111111,1
1048,966,1868,52,901757,SESSION_00000524,postgresql2,66,36.666666666666664,0
1049,615,1171,1301,567066,SESSION_00000525,postgresql1,170,94.44444444444444,1
1050,1870,424,746,647969,SESSION_00000525,postgresql2,138,76.66666666666667,0
1051,437,1691,1113,374117,SESSION_00000526,postgresql1,77,42.77777777777778,1
1052,930,1960,1574,1016065,SESSION_00000526,postgresql2,68,37.77777777777778,0
1053,39,25,138,379596,SESSION_00000527,postgresql1,51,28.333333333333332,1
1054,656,1644,1833,718519,SESSION_00000527,postgresql2,112,62.22222222222222,0
1055,509,289,1330,1122610,SESSION_00000528,postgresql1,64,35.55555555555556,1
1056,2000,1796,1339,824496,SESSION_00000528,postgresql2,104,57.77777777777777,0
1057,1495,1965,1280,430428,SESSION_00000529,postgresql1,41,22.77777777777778,1
1058,1944,202,419,1142172,SESSION_00000529,postgresql2,167,92.77777777777779,0
1059,821,1575,651,472157,SESSION_00000530,postgresql1,106,58.88888888888889,1
1060,290,710,1349,722547,SESSION_00000530,postgresql2,123,68.33333333333333,0
